"categoria","centroide_lat","centroide_lon","departamento_id","departamento_nombre","fuente","id","localidad_censal_id","localidad_censal_nombre","municipio_id","municipio_nombre","nombre","provincia_id","provincia_nombre"
"Localidad simple",-32.7715913314716,-65.3644688346809,"74028","Chacabuco","INDEC","74028050","74028050","Renca","746084","Renca","Renca","74","San Luis"
"Localidad simple",-32.6751032105002,-64.9889496777423,"74028","Chacabuco","INDEC","74028040","74028040","Papagayos","746077","Papagayos","Papagayos","74","San Luis"
"Localidad simple",-33.6131704931711,-65.2721849305877,"74035","General Pedernera","INDEC","74035010","74035010","Juan Jorba","746119","Juan Jorba","Juan Jorba","74","San Luis"
"Localidad simple",-33.8633740330397,-65.1780584141074,"74035","General Pedernera","INDEC","74035030","74035030","Justo Daract","740070","Justo Daract","Justo Daract","74","San Luis"
"Localidad simple",-33.2123441386321,-65.491184132694,"74035","General Pedernera","INDEC","74035060","74035060","San José del Morro","746112","San José del Morro","San José del Morro","74","San Luis"
"Localidad simple",-33.6744709836311,-65.4621977799621,"74035","General Pedernera","INDEC","74035070","74035070","Villa Mercedes","740077","Villa Mercedes","Villa Mercedes","74","San Luis"
"Localidad simple",-33.72096243853,-65.3836262490669,"74035","General Pedernera","INDEC","74035080","74035080","Villa Reynolds","","","Villa Reynolds","74","San Luis"
"Localidad simple",-35.1537830816654,-65.9461516824094,"74042","Gobernador Dupuy","INDEC","74042140","74042140","Unión","740091","Unión","Unión","74","San Luis"
"Localidad simple",-33.8400399215258,-65.2135585919752,"74035","General Pedernera","INDEC","74035090","74035090","Villa Salles","740070","Justo Daract","Villa Salles","74","San Luis"
"Localidad simple",-34.6082273006981,-65.7169849341915,"74035","General Pedernera","INDEC","74035055","74035055","Nación Ranquel","740073","Nación Ranquel","Nación Ranquel","74","San Luis"
"Localidad simple",-33.280768727113,-65.6139609566477,"74035","General Pedernera","INDEC","74035020","74035020","Juan Llerena","746126","Juan Llerena","Juan Llerena","74","San Luis"
"Localidad simple",-33.8228409250985,-65.4264919145301,"74035","General Pedernera","INDEC","74035050","74035050","Lavaisse","746140","Lavaisse","Lavaisse","74","San Luis"
"Localidad simple",-33.1438840647571,-65.0900570093905,"74035","General Pedernera","INDEC","74035040","74035040","La Punilla","746133","La Punilla","La Punilla","74","San Luis"
"Localidad simple",-35.7124530313913,-66.3538565873865,"74042","Gobernador Dupuy","INDEC","74042100","74042100","Martín de Loyola","","","Martín de Loyola","74","San Luis"
"Localidad simple",-34.7857388029787,-66.1763305637941,"74042","Gobernador Dupuy","INDEC","74042110","74042110","Nahuel Mapá","","","Nahuel Mapá","74","San Luis"
"Localidad simple",-35.6757095531148,-65.4246390829684,"74042","Gobernador Dupuy","INDEC","74042010","74042010","Anchorena","746147","Anchorena","Anchorena","74","San Luis"
"Localidad simple",-34.7578884445232,-65.2535892029721,"74042","Gobernador Dupuy","INDEC","74042050","74042050","Buena Esperanza","740084","Buena Esperanza","Buena Esperanza","74","San Luis"
"Localidad simple",-34.7724690564242,-65.5227577779025,"74042","Gobernador Dupuy","INDEC","74042060","74042060","Fortín El Patria","746175","Fortín El Patria","Fortín El Patria","74","San Luis"
"Localidad simple",-35.1307004276415,-65.3830928497664,"74042","Gobernador Dupuy","INDEC","74042070","74042070","Fortuna","746182","Fortuna","Fortuna","74","San Luis"
"Localidad simple",-35.8774779166824,-66.4531758468904,"74042","Gobernador Dupuy","INDEC","74042090","74042090","Los Overos","","","Los Overos","74","San Luis"
"Localidad simple",-35.1151810754279,-65.2587339949911,"74042","Gobernador Dupuy","INDEC","74042130","74042130","Nueva Galia","746196","Nueva Galia","Nueva Galia","74","San Luis"
"Localidad simple",-34.7748629847123,-66.5864418318649,"74042","Gobernador Dupuy","INDEC","74042120","74042120","Navia","746189","Navia","Navia","74","San Luis"
"Localidad simple",-35.2139223516326,-66.3294861143342,"74042","Gobernador Dupuy","INDEC","74042080","74042080","La Maroma","","","La Maroma","74","San Luis"
"Localidad simple",-34.7783462525598,-65.6900489599926,"74042","Gobernador Dupuy","INDEC","74042040","74042040","Batavia","746168","Batavia","Batavia","74","San Luis"
"Localidad simple",-35.1430446239555,-65.5698831699399,"74042","Gobernador Dupuy","INDEC","74042030","74042030","Bagual","746161","Bagual","Bagual","74","San Luis"
"Localidad simple",-35.725078490843,-65.3204875821848,"74042","Gobernador Dupuy","INDEC","74042020","74042020","Arizona","746154","Arizona","Arizona","74","San Luis"
"Localidad simple",-32.3775525970755,-64.9879655572059,"74049","Junín","INDEC","74049020","","","740105","Villa de Merlo","Cerro de Oro","74","San Luis"
"Localidad simple",-32.0240439288572,-65.3725051927927,"74049","Junín","INDEC","74049040","74049040","Los Cajones","","","Los Cajones","74","San Luis"
"Localidad simple",-32.3426351395134,-65.013732533825,"74049","Junín","INDEC","74049060","74049060","Villa de Merlo","740105","Villa de Merlo","Merlo","74","San Luis"
"Localidad simple",-32.4101026889389,-65.009919408714,"74049","Junín","INDEC","74049010","74049010","Carpintería","740095","Carpintería","Carpintería","74","San Luis"
"Localidad simple",-32.0625819746666,-65.3501415424308,"74049","Junín","INDEC","74049030","74049030","Lafinur","","","Lafinur","74","San Luis"
"Localidad simple",-32.4385997521181,-65.0097622004684,"74049","Junín","INDEC","74049050","74049050","Los Molles","746217","Los Molles","Los Molles","74","San Luis"
"Localidad simple",-32.2489523569696,-65.5832382343239,"74049","Junín","INDEC","74049080","74049080","Talita","746224","Talita","Talita","74","San Luis"
"Localidad simple",-32.3428333476501,-65.2089058975824,"74049","Junín","INDEC","74049070","74049070","Santa Rosa del Conlara","740098","Santa Rosa","Santa Rosa del Conlara","74","San Luis"
"Localidad simple",-33.2173981922507,-66.2312695846812,"74056","Juan Martín de Pueyrredón","INDEC","74056120","74056120","Potrero de los Funes","740130","Potrero de los Funes","Potrero de los Funes","74","San Luis"
"Localidad simple",-33.5013818949778,-66.65145868425,"74056","Juan Martín de Pueyrredón","INDEC","74056130","74056130","Salinas del Bebedero","746245","Balde","Salinas del Bebedero","74","San Luis"
"Localidad simple",-33.3964475430666,-67.0265786063946,"74056","Juan Martín de Pueyrredón","INDEC","74056090","74056090","Jarilla","740108","Desaguadero","Jarilla","74","San Luis"
"Localidad simple",-33.8370288220722,-66.1390733396145,"74056","Juan Martín de Pueyrredón","INDEC","74056010","74056010","Alto Pelado","746231","Alto Pelado","Alto Pelado","74","San Luis"
"Localidad simple",-33.8547706325493,-66.3690785429312,"74056","Juan Martín de Pueyrredón","INDEC","74056050","74056050","Cazador","746280","Zanjitas","Cazador","74","San Luis"
"Localidad simple",-33.6711785917479,-66.9720138521536,"74056","Juan Martín de Pueyrredón","INDEC","74056110","74056110","Mosmota","","","Mosmota","74","San Luis"
"Componente de localidad compuesta",-33.3020864829706,-66.336854573535,"74056","Juan Martín de Pueyrredón","INDEC","74056150","74056150","San Luis","740133","San Luis","San Luis","74","San Luis"
"Componente de localidad compuesta",-33.4060088716178,-67.14939943881,"74056","Juan Martín de Pueyrredón","INDEC","74056070","74056070","Desaguadero","740108","Desaguadero","Desaguadero","74","San Luis"
"Localidad simple",-33.8049807292467,-66.4150490433948,"74056","Juan Martín de Pueyrredón","INDEC","74056160","74056160","Zanjitas","746280","Zanjitas","Zanjitas","74","San Luis"
"Localidad simple",-33.1380492927944,-66.5240256343146,"74056","Juan Martín de Pueyrredón","INDEC","74056140","74056140","San Jerónimo","","","San Jerónimo","74","San Luis"
"Localidad simple",-33.4039796111002,-66.8035503663637,"74056","Juan Martín de Pueyrredón","INDEC","74056060","74056060","Chosmes","","","Chosmes","74","San Luis"
"Localidad simple",-33.1836751359859,-66.3124809489235,"74056","Juan Martín de Pueyrredón","INDEC","74056105","74056105","La Punta","740126","La Punta","La Punta","74","San Luis"
"Localidad simple",-33.2531001469598,-66.1751613051647,"74056","Juan Martín de Pueyrredón","INDEC","74056080","74056080","El Volcán","740112","El Volcán","El Volcán","74","San Luis"
"Componente de localidad compuesta",-33.2888993309035,-66.2666359766561,"74056","Juan Martín de Pueyrredón","INDEC","74056100","74056100","Juana Koslay","740119","Juana Koslay","Juana Koslay","74","San Luis"
"Localidad simple",-33.7574838661998,-66.6446791295088,"74056","Juan Martín de Pueyrredón","INDEC","74056040","74056040","Beazley","746252","Beazley","Beazley","74","San Luis"
"Localidad simple",-33.3410554332317,-66.6216972617722,"74056","Juan Martín de Pueyrredón","INDEC","74056030","74056030","Balde","746245","Balde","Balde","74","San Luis"
"Localidad simple",-33.4329324778772,-66.9259429398373,"74056","Juan Martín de Pueyrredón","INDEC","74056020","74056020","Alto Pencoso","746238","Alto Pencoso","Alto Pencoso","74","San Luis"
"Localidad simple",-32.5333366991568,-65.6458598602821,"74063","Libertador General San Martín","INDEC","74063080","74063080","Villa de Praga","746322","Villa de Praga","Villa de Praga","74","San Luis"
"Localidad simple",-32.37588435267,-65.5011350136306,"74063","Libertador General San Martín","INDEC","74063020","74063020","Las Aguadas","746294","Las Aguadas","Las Aguadas","74","San Luis"
"Localidad simple",-32.6755589430921,-65.6497483616018,"74063","Libertador General San Martín","INDEC","74063060","74063060","Potrerillo","","","Potrerillo","74","San Luis"
"Localidad simple",-32.410603795414,-65.6757116418494,"74063","Libertador General San Martín","INDEC","74063070","74063070","San Martín","740140","San Martín","San Martín","74","San Luis"
"Localidad simple",-32.8773224104062,-65.6350549915323,"74063","Libertador General San Martín","INDEC","74063050","74063050","Paso Grande","746315","Paso Grande","Paso Grande","74","San Luis"
"Localidad simple",-32.7971093636103,-65.7562953006457,"74063","Libertador General San Martín","INDEC","74063010","74063010","La Vertiente","746287","La Vertiente","La Vertiente","74","San Luis"
"Localidad simple",-32.6280580772529,-65.5485981279346,"74063","Libertador General San Martín","INDEC","74063040","74063040","Las Lagunas","746308","Las Lagunas","Las Lagunas","74","San Luis"
"Localidad simple",-32.5625381713775,-65.7769022962592,"74063","Libertador General San Martín","INDEC","74063030","74063030","Las Chacras","746301","Las Chacras","Las Chacras","74","San Luis"
"Localidad simple",-49.985576992417,-68.9092992971819,"78007","Corpen Aike","INDEC","78007010","78007010","Comandante Luis Piedrabuena","","","Comandante Luis Piedrabuena","78","Santa Cruz"
"Localidad simple",-50.0186587486252,-68.5213642316797,"78007","Corpen Aike","INDEC","78007020","78007020","Puerto Santa Cruz","","","Puerto Santa Cruz","78","Santa Cruz"
"Localidad simple",-47.1840284109773,-67.1447240080037,"78014","Deseado","INDEC","78014040","78014040","Jaramillo","","","Jaramillo","78","Santa Cruz"
"Localidad simple",-46.5615341694967,-67.6106327547081,"78014","Deseado","INDEC","78014020","78014020","Cañadón Seco","","","Cañadón Seco","78","Santa Cruz"
"Localidad simple",-46.5413135289238,-68.9322724914313,"78014","Deseado","INDEC","78014060","78014060","Las Heras","","","Las Heras","78","Santa Cruz"
"Localidad simple",-47.7517194088909,-65.9009487268108,"78014","Deseado","INDEC","78014080","78014080","Puerto Deseado","","","Puerto Deseado","78","Santa Cruz"
"Localidad simple",-46.7994201755505,-67.9578516802203,"78014","Deseado","INDEC","78014070","78014070","Pico Truncado","","","Pico Truncado","78","Santa Cruz"
"Localidad simple",-47.6490308254007,-66.0400432765073,"78014","Deseado","INDEC","78014090","78014090","Tellier","","","Tellier","78","Santa Cruz"
"Localidad simple",-46.7168153931794,-68.2235809078605,"78014","Deseado","INDEC","78014050","78014050","Nuestra Señora de los Dolores de Koluel Kayke","","","Koluel Kaike","78","Santa Cruz"
"Localidad simple",-46.4478465229957,-67.5227409022738,"78014","Deseado","INDEC","78014010","78014010","Caleta Olivia","","","Caleta Olivia","78","Santa Cruz"
"Localidad simple",-47.0263477886883,-67.2473968411481,"78014","Deseado","INDEC","78014030","78014030","Fitz Roy","","","Fitz Roy","78","Santa Cruz"
"Localidad simple",-51.68091861252,-72.0884962680537,"78021","Güer Aike","INDEC","78021010","78021010","El Turbio","","","El Turbio","78","Santa Cruz"
"Localidad simple",-51.5385483697403,-72.2704243307979,"78021","Güer Aike","INDEC","78021030","","","","","Mina 3","78","Santa Cruz"
"Localidad simple",-51.5364226395201,-72.3378549052832,"78021","Güer Aike","INDEC","78021070","78021070","Yacimientos Río Turbio","","","Yacimientos Río Turbio","78","Santa Cruz"
"Localidad simple",-51.579613896166,-72.2116403934705,"78021","Güer Aike","INDEC","78021060","78021060","28 de Noviembre","","","28 de Noviembre","78","Santa Cruz"
"Localidad simple",-51.5472871481372,-72.2390440680909,"78021","Güer Aike","INDEC","78021020","78021020","Julia Dufour","","","Julia Dufour","78","Santa Cruz"
"Localidad simple",-51.6653659201725,-72.1454724827851,"78021","Güer Aike","INDEC","78021050","78021050","Rospentek","","","Rospentek","78","Santa Cruz"
"Localidad simple",-51.6234632663739,-69.2158645331237,"78021","Güer Aike","INDEC","78021040","78021040","Río Gallegos","","","Río Gallegos","78","Santa Cruz"
"Localidad simple",-49.3328246557123,-72.8859114198951,"78028","Lago Argentino","INDEC","78028020","78028020","El Chaltén","","","El Chaltén","78","Santa Cruz"
"Localidad simple",-50.3380295398274,-72.2606652422011,"78028","Lago Argentino","INDEC","78028010","78028010","El Calafate","","","El Calafate","78","Santa Cruz"
"Localidad simple",-49.5979102036138,-71.4467467899851,"78028","Lago Argentino","INDEC","78028030","78028030","Tres Lagos","","","Tres Lagos","78","Santa Cruz"
"Localidad simple",-46.5510756582751,-71.6312708108782,"78035","Lago Buenos Aires","INDEC","78035010","78035010","Los Antiguos","","","Los Antiguos","78","Santa Cruz"
"Localidad simple",-46.5938169680365,-70.9299116754894,"78035","Lago Buenos Aires","INDEC","78035020","78035020","Perito Moreno","","","Perito Moreno","78","Santa Cruz"
"Localidad simple",-49.314086297116,-67.719744220642,"78042","Magallanes","INDEC","78042010","78042010","Puerto San Julián","","","Puerto San Julián","78","Santa Cruz"
"Localidad simple",-47.4431725014508,-70.9268826726691,"78049","Río Chico","INDEC","78049010","78049010","Bajo Caracoles","","","Bajo Caracoles","78","Santa Cruz"
"Localidad simple",-48.7508973372058,-70.2485196596237,"78049","Río Chico","INDEC","78049020","78049020","Gobernador Gregores","","","Gobernador Gregores","78","Santa Cruz"
"Localidad simple",-47.5656625192158,-71.7428482472665,"78049","Río Chico","INDEC","78049030","78049030","Lago Posadas","","","Hipólito Yrigoyen","78","Santa Cruz"
"Localidad simple",-32.4750508722115,-61.5765081663526,"82007","Belgrano","INDEC","82007040","82007040","Las Rosas","820021","Las Rosas","Las Rosas","82","Santa Fe"
"Localidad simple",-32.566379801524,-61.7684586366872,"82007","Belgrano","INDEC","82007050","82007050","Montes de Oca","822014","Montes de Oca","Montes de Oca","82","Santa Fe"
"Localidad simple",-32.7852890711609,-61.6033099141452,"82007","Belgrano","INDEC","82007010","82007010","Armstrong","820007","Armstrong","Armstrong","82","Santa Fe"
"Localidad simple",-32.6829498578191,-61.5224490163267,"82007","Belgrano","INDEC","82007030","82007030","Las Parejas","820014","Las Parejas","Las Parejas","82","Santa Fe"
"Localidad simple",-32.7473970137447,-61.8209883286038,"82007","Belgrano","INDEC","82007060","82007060","Tortugas","822021","Tortugas","Tortugas","82","Santa Fe"
"Localidad simple",-33.144800394228,-61.469507176368,"82014","Caseros","INDEC","82014010","82014010","Arequito","822028","Arequito","Arequito","82","Santa Fe"
"Localidad simple",-33.3408431220729,-61.8620921917021,"82014","Caseros","INDEC","82014030","82014030","Beravebú","822042","Berabevú","Beravebú","82","Santa Fe"
"Localidad simple",-33.0446976480953,-61.1642010904025,"82014","Caseros","INDEC","82014050","82014050","Casilda","820028","Casilda","Casilda","82","Santa Fe"
"Localidad simple",-33.1044795464708,-61.3255640507782,"82014","Caseros","INDEC","82014090","82014090","Los Molinos","822077","Los Molinos","Los Molinos","82","Santa Fe"
"Localidad simple",-33.1401348565952,-61.6046539899734,"82014","Caseros","INDEC","82014100","82014100","Los Nogales","822091","San José de la Esquina","Los Nogales","82","Santa Fe"
"Localidad simple",-33.3748594819552,-61.7104920093924,"82014","Caseros","INDEC","82014110","82014110","Los Quirquinchos","822084","Los Quirquinchos","Los Quirquinchos","82","Santa Fe"
"Localidad simple",-33.1459879020981,-61.2772000921421,"82014","Caseros","INDEC","82014130","82014130","Sanford","822098","Sanford","Sanford","82","Santa Fe"
"Localidad simple",-33.3671910023616,-60.5093016994803,"82028","Constitución","INDEC","82028100","82028100","Godoy","822455","Godoy","Godoy","82","Santa Fe"
"Localidad simple",-33.0926816599494,-61.7920112335548,"82014","Caseros","INDEC","82014020","82014020","Arteaga","822035","Arteaga","Arteaga","82","Santa Fe"
"Localidad simple",-33.1122799042506,-61.7026631156616,"82014","Caseros","INDEC","82014120","82014120","San José de la Esquina","822091","San José de la Esquina","San José de la Esquina","82","Santa Fe"
"Localidad simple",-33.348849210097,-61.4466203172551,"82014","Caseros","INDEC","82014140","82014140","Villada","822105","Villada","Villada","82","Santa Fe"
"Localidad simple",-33.4003686079249,-61.844338894936,"82014","Caseros","INDEC","82014080","82014080","Gödeken","822070","Gödeken","Gödeken","82","Santa Fe"
"Localidad simple",-33.3740366712088,-61.1847468491116,"82014","Caseros","INDEC","82014040","82014040","Bigand","822049","Bigand","Bigand","82","Santa Fe"
"Localidad simple",-33.3261685000027,-62.035232168956,"82014","Caseros","INDEC","82014070","82014070","Chañar Ladeado","822063","Chañar Ladeado","Chañar Ladeado","82","Santa Fe"
"Localidad simple",-33.2458400441171,-61.3588518242623,"82014","Caseros","INDEC","82014060","82014060","Chabas","822056","Chabas","Chabas","82","Santa Fe"
"Localidad simple",-30.8368344282322,-61.488042997533,"82021","Castellanos","INDEC","82021120","82021120","Colonia Raquel","822196","Colonia Raquel","Colonia Raquel","82","Santa Fe"
"Localidad simple",-31.3366658076454,-61.6215791919805,"82021","Castellanos","INDEC","82021410","82021410","Villa San José","822392","Villa San José","Villa San José","82","Santa Fe"
"Localidad simple",-31.5600953152186,-61.8962362746566,"82021","Castellanos","INDEC","82021430","82021430","Zenón Pereyra","822406","Zenón Pereyra","Zenón Pereyra","82","Santa Fe"
"Localidad simple",-31.316273169572,-61.6962090269134,"82021","Castellanos","INDEC","82021170","82021170","Estación Saguier","822336","Saguier","Estación Saguier","82","Santa Fe"
"Localidad simple",-31.5766226542333,-61.783534186852,"82021","Castellanos","INDEC","82021190","82021190","Eustolia","822238","Eustolia","Eustolia","82","Santa Fe"
"Localidad simple",-31.649452584686,-61.8058678446262,"82021","Castellanos","INDEC","82021210","82021210","Garibaldi","822259","Garibaldi","Garibaldi","82","Santa Fe"
"Localidad simple",-30.9962676110821,-61.431909256734,"82021","Castellanos","INDEC","82021030","82021030","Ataliva","822119","Ataliva","Ataliva","82","Santa Fe"
"Localidad simple",-31.2832080414374,-61.4092577770354,"82021","Castellanos","INDEC","82021070","82021070","Bella Italia","822140","Bella Italia","Bella Italia","82","Santa Fe"
"Localidad simple",-31.1905304719007,-61.8329034328494,"82021","Castellanos","INDEC","82021390","82021390","Vila","822385","Vila","Vila","82","Santa Fe"
"Localidad simple",-31.612968990504,-61.9328722390571,"82021","Castellanos","INDEC","82021150","82021150","Esmeralda","822217","Esmeralda","Esmeralda","82","Santa Fe"
"Localidad simple",-30.8462652966368,-61.5917489502592,"82021","Castellanos","INDEC","82021380","82021380","Tacural","822371","Tacural","Tacural","82","Santa Fe"
"Localidad simple",-31.4063018966516,-61.9919561931474,"82021","Castellanos","INDEC","82021230","82021230","Josefina","822280","Josefina","Josefina","82","Santa Fe"
"Localidad simple",-31.6756082195174,-61.7516795024192,"82021","Castellanos","INDEC","82021250","82021250","María Juana","822294","María Juana","María Juana","82","Santa Fe"
"Localidad simple",-31.4526809463387,-61.7067833421342,"82021","Castellanos","INDEC","82021270","82021270","Plaza Clucellas","822308","Plaza Clucellas","Plaza Clucellas","82","Santa Fe"
"Componente de localidad compuesta",-31.212319675124,-61.7247451186676,"82021","Castellanos","INDEC","82021330","82021330","San Antonio","822343","San Antonio","San Antonio","82","Santa Fe"
"Localidad simple",-31.35576004965,-61.5157799454866,"82021","Castellanos","INDEC","82021370","82021370","Susana","822364","Susana","Susana","82","Santa Fe"
"Localidad simple",-31.440752582718,-62.026242839501,"82021","Castellanos","INDEC","82021400","82021400","Villa Josefina","820035","Frontera","Villa Josefina","82","Santa Fe"
"Localidad simple",-30.7395005598703,-61.3401262919996,"82021","Castellanos","INDEC","82021420","82021420","Virginia","822399","Virginia","Virginia","82","Santa Fe"
"Localidad simple",-31.1253730242692,-61.4523785759401,"82021","Castellanos","INDEC","82021240","82021240","Lehmann","822287","Lehmann","Lehmann","82","Santa Fe"
"Localidad simple",-31.2526675330419,-61.4916615599108,"82021","Castellanos","INDEC","82021310","82021310","Rafaela","820042","Rafaela","Rafaela","82","Santa Fe"
"Localidad simple",-31.091856395804,-61.9024722865138,"82021","Castellanos","INDEC","82021320","82021320","Ramona","822329","Ramona","Ramona","82","Santa Fe"
"Localidad simple",-31.6991603621321,-61.5673740131608,"82021","Castellanos","INDEC","82021340","82021340","San Vicente","820045","San Vicente","San Vicente","82","Santa Fe"
"Localidad simple",-31.0387256645064,-61.8893820195361,"82021","Castellanos","INDEC","82021300","82021300","Pueblo Marini","822322","Pueblo Marini","Pueblo Marini","82","Santa Fe"
"Localidad simple",-31.118904985754,-61.515198965269,"82021","Castellanos","INDEC","82021260","82021260","Nueva Lehmann","822287","Lehmann","Nueva Lehmann","82","Santa Fe"
"Localidad simple",-31.2121761083784,-61.6135224222095,"82021","Castellanos","INDEC","82021290","82021290","Presidente Roca","822315","Presidente Roca","Presidente Roca","82","Santa Fe"
"Localidad simple",-30.8683328011905,-61.3479428371346,"82021","Castellanos","INDEC","82021220","82021220","Humberto Primo","822273","Humberto Primo","Humberto Primo","82","Santa Fe"
"Componente de localidad compuesta",-31.2088593703458,-61.7242311672893,"82021","Castellanos","INDEC","82021080","82021080","Castellanos","822168","Castellanos","Castellanos","82","Santa Fe"
"Localidad simple",-30.9477277818981,-61.8560758566218,"82021","Castellanos","INDEC","82021180","82021180","Eusebia y Carolina","822231","Eusebia y Carolina","Eusebia y Carolina","82","Santa Fe"
"Componente de localidad compuesta",-31.4264633022883,-62.059209344983,"82021","Castellanos","INDEC","82021200","82021200","Frontera","820035","Frontera","Frontera","82","Santa Fe"
"Localidad simple",-31.0954544120843,-61.6279248126475,"82021","Castellanos","INDEC","82021140","82021140","Egusquiza","822210","Egusquiza","Egusquiza","82","Santa Fe"
"Localidad simple",-30.8541295519254,-61.8495354585601,"82021","Castellanos","INDEC","82021090","82021090","Colonia Bicha","822154","Colonia Bicha","Colonia Bicha","82","Santa Fe"
"Localidad simple",-31.5241082220733,-61.7183551326224,"82021","Castellanos","INDEC","82021160","82021160","Estación Clucellas","822224","Estación Clucellas","Estación Clucellas","82","Santa Fe"
"Localidad simple",-31.4321287986873,-61.8413750424244,"82021","Castellanos","INDEC","82021100","82021100","Colonia Cello","822175","Colonia Cello","Colonia Cello","82","Santa Fe"
"Localidad simple",-31.1744691752842,-61.917483026423,"82021","Castellanos","INDEC","82021130","82021130","Coronel Fraga","822203","Coronel Fraga","Coronel Fraga","82","Santa Fe"
"Localidad simple",-31.6859924749547,-61.6477226141247,"82021","Castellanos","INDEC","82021110","82021110","Colonia Margarita","822189","Colonia Margarita","Colonia Margarita","82","Santa Fe"
"Localidad simple",-31.2715587040161,-61.9430176040882,"82021","Castellanos","INDEC","82021060","82021060","Bauer y Sigel","822133","Bauer y Sigel","Bauer y Sigel","82","Santa Fe"
"Localidad simple",-30.9805768820895,-61.7432530327355,"82021","Castellanos","INDEC","82021010","82021010","Aldao","822147","Colonia Aldao","Aldao","82","Santa Fe"
"Localidad simple",-31.5507318167569,-61.5463385545526,"82021","Castellanos","INDEC","82021020","82021020","Angélica","822112","Angélica","Angélica","82","Santa Fe"
"Componente de localidad compuesta",-31.4154006894239,-62.0586206059622,"82021","Castellanos","INDEC","82021050","82021050","Barrios Acapulco y Veracruz","822280","Josefina","Barrios Acapulco y Veracruz","82","Santa Fe"
"Localidad simple",-31.4196511955745,-61.4224618233111,"82021","Castellanos","INDEC","82021040","82021040","Aurelia","822126","Aurelia","Aurelia","82","Santa Fe"
"Localidad simple",-31.3242843684607,-61.6680539303171,"82021","Castellanos","INDEC","82021280","82021280","Plaza Saguier","822336","Saguier","Plaza Saguier","82","Santa Fe"
"Localidad simple",-30.945077034013,-61.5606621388413,"82021","Castellanos","INDEC","82021360","82021360","Sunchales","820049","Sunchales","Sunchales","82","Santa Fe"
"Localidad simple",-31.3357488091457,-61.8178384862409,"82021","Castellanos","INDEC","82021350","82021350","Santa Clara de Saguier","822357","Santa Clara de Saguier","Santa Clara de Saguier","82","Santa Fe"
"Componente de localidad compuesta",-33.2517230130873,-60.3888354800097,"82028","Constitución","INDEC","82028030","82028030","Barrio Mitre","822490","Pavón","Barrio Mitre","82","Santa Fe"
"Localidad simple",-33.483177504226,-60.9561048192364,"82028","Constitución","INDEC","82028140","82028140","Máximo Paz","822483","Máximo Paz","Máximo Paz","82","Santa Fe"
"Localidad simple",-33.4938372185306,-60.5107844353139,"82028","Constitución","INDEC","82028110","82028110","Juan B. Molina","822462","Juan B. Molina","Juan B. Molina","82","Santa Fe"
"Localidad simple",-33.3579976554596,-60.6573745480685,"82028","Constitución","INDEC","82028130","82028130","La Vanguardia","822476","La Vanguardia","La Vanguardia","82","Santa Fe"
"Localidad simple",-33.5381781092336,-61.1239279068517,"82028","Constitución","INDEC","82028010","82028010","Alcorta","822413","Alcorta","Alcorta","82","Santa Fe"
"Localidad simple",-33.516017756468,-60.6101051449502,"82028","Constitución","INDEC","82028050","82028050","Cañada Rica","822427","Cañada Rica","Cañada Rica","82","Santa Fe"
"Localidad simple",-33.6001762745689,-60.5979139757829,"82028","Constitución","INDEC","82028090","82028090","General Gelly","822448","General Gelly","General Gelly","82","Santa Fe"
"Localidad simple",-33.5377799155476,-60.7997182059749,"82028","Constitución","INDEC","82028170","82028170","Peyrano","822504","Peyrano","Peyrano","82","Santa Fe"
"Componente de localidad compuesta",-33.2611690764412,-60.3796047256777,"82028","Constitución","INDEC","82028070","82028070","Empalme Villa Constitución","822441","Empalme Villa Constitución","Empalme Villa Constitución","82","Santa Fe"
"Localidad simple",-33.4579749568213,-61.3182115413674,"82028","Constitución","INDEC","82028040","82028040","Bombal","822420","Bombal","Bombal","82","Santa Fe"
"Componente de localidad compuesta",-33.4390719432329,-61.4821108501604,"82028","Constitución","INDEC","82028080","82028080","Firmat","820063","Firmat","Firmat","82","Santa Fe"
"Localidad simple",-33.3981788372399,-60.6239149068104,"82028","Constitución","INDEC","82028060","82028060","Cepeda","822434","Cepeda","Cepeda","82","Santa Fe"
"Localidad simple",-33.242900662257,-60.4071124151166,"82028","Constitución","INDEC","82028150","82028150","Pavón","822490","Pavón","Pavón","82","Santa Fe"
"Localidad simple",-33.7162803631951,-61.050912152287,"82028","Constitución","INDEC","82028120","82028120","Juncal","822469","Juncal","Juncal","82","Santa Fe"
"Componente de localidad compuesta",-33.2836144223814,-60.2714238037976,"82028","Constitución","INDEC","82028020","82028020","Barrio Arroyo del Medio","820056","Villa Constitución","Barrio Arroyo del Medio","82","Santa Fe"
"Localidad simple",-33.4143409934794,-60.5594232427324,"82028","Constitución","INDEC","82028210","82028210","Stephenson","822434","Cepeda","Stephenson","82","Santa Fe"
"Localidad simple",-33.31097736103,-60.3123732147956,"82028","Constitución","INDEC","82028220","82028220","Theobald","822532","Theobald","Theobald","82","Santa Fe"
"Localidad simple",-33.2272700267226,-60.3297498159995,"82028","Constitución","INDEC","82028230","82028230","Villa Constitución","820056","Villa Constitución","Villa Constitución","82","Santa Fe"
"Localidad simple",-33.4313349259189,-60.6292865658996,"82028","Constitución","INDEC","82028200","82028200","Sargento Cabral","822525","Sargento Cabral","Sargento Cabral","82","Santa Fe"
